Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
60000	191.13	12.927223213049272	191.13	911	0.084	0.0005	0.02188724458217621
61000	191.55	12.567716578599311	191.55	916	0.0824	0.0005	0.02228108505407969
62000	191.57	13.861641316958105	191.82	922	0.08080000000000001	0.0005	0.022647719780604043
63000	193.11	12.692434754608746	193.11	927	0.0792	0.0005	0.022992855177985296
64000	192.72	13.1993030119018	193.11	932	0.0776	0.0005	0.023335631555981107
65000	192.93	13.082243691355087	193.11	938	0.07600000000000001	0.0005	0.023688782453536988
66000	192.65	13.160072188251856	193.12	943	0.07440000000000001	0.0005	0.024036498400900098
67000	193.27	12.675847111731823	193.27	948	0.0728	0.0005	0.024370975891749063
68000	192.42	13.88969402110788	193.27	954	0.07120000000000001	0.0005	0.024719067414601645
69000	192.25	13.848736404452213	193.27	959	0.06960000000000001	0.0005	0.025058088699976604
70000	191.83	13.993609255656668	193.27	965	0.068	0.0005	0.025403422117233277
71000	191.43	14.231131367533642	193.27	970	0.06640000000000001	0.0005	0.025744567314783733
72000	191.15	14.334835192634758	193.27	975	0.0648	0.0005	0.026084993415408663
73000	190.42	14.523209011785239	193.27	980	0.0632	0.0005	0.026432482732666865
74000	190.28	14.494881855330865	193.27	986	0.06160000000000001	0.0005	0.026772444314426845
75000	189.33	16.285610212700046	193.27	991	0.060000000000000005	0.0005	0.027116624977853564
76000	189.33	16.285610212700046	193.27	996	0.0584	0.0005	0.02745893975098928
77000	189.33	16.285610212700046	193.27	1001	0.0568	0.0005	0.027804740269978843
78000	189.03	16.389298337634834	193.27	1006	0.0552	0.0005	0.02814319670200348
79000	189.03	16.389298337634834	193.27	1011	0.05360000000000001	0.0005	0.028490728868378532
80000	188.15	16.980209068206435	193.27	1017	0.052000000000000005	0.0005	0.028843333456251355
81000	188.19	16.396155037081105	193.27	1022	0.05040000000000001	0.0005	0.029187250600920783
82000	186.61	17.531625708986603	193.27	1028	0.0488	0.0005	0.02953464647134145
83000	186.94	17.479599537746854	193.27	1034	0.0472	0.0005	0.02987248016728295
84000	186.85	17.965731268167183	193.27	1039	0.0456	0.0005	0.03022028817070855
85000	187.69	17.971474619518567	193.27	1044	0.04400000000000001	0.0005	0.030560330748558046
86000	187.38	18.01376140621386	193.27	1050	0.04240000000000001	0.0005	0.03090618133544922
87000	188.13	17.211423532061488	193.27	1055	0.0408	0.0005	0.03124861889415317
88000	184.89	25.954535249162138	193.27	1062	0.039200000000000006	0.0005	0.031603300968805946
89000	182.74	26.75541814287342	193.27	1069	0.0376	0.0005	0.03195356892214881
90000	181.37	30.5138181812765	193.27	1074	0.036000000000000004	0.0005	0.03230375283294254
91000	182.1	30.64098562383397	193.27	1079	0.034400000000000014	0.0005	0.03265259106953939
92000	182.26	30.692220512696693	193.27	1084	0.03280000000000001	0.0005	0.032998409337467616
93000	182.78	29.9621694808637	193.27	1090	0.031200000000000006	0.0005	0.033348751001887854
94000	182.32	30.154230217334348	193.27	1095	0.0296	0.0005	0.03370473424593608
95000	182.32	30.154230217334348	193.27	1100	0.027999999999999997	0.0005	0.0340638616349962
96000	182.29	30.157020741445933	193.27	1105	0.026400000000000007	0.0005	0.03442195647292667
97000	182.39	30.098470060785477	193.27	1110	0.024800000000000003	0.0005	0.034778480066193475
98000	182.54	30.221323597751304	193.27	1115	0.023200000000000012	0.0005	0.03513183103667365
99000	181.37	34.62561335196822	193.27	1122	0.021600000000000008	0.0005	0.035477689173486496
100000	176.7	44.35053550973201	193.27	1130	0.02	0.0005	0.0358295018143124
