Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
33000	116.78	66.26410491359556	116.78	738	0.4059999999999999	0.0005	0.010566455059581334
34000	123.31	66.13814255027124	123.31	743	0.3879999999999999	0.0005	0.010983767774369982
35000	126.85	67.56483922869941	126.85	749	0.37	0.0005	0.011361082792282104
36000	131.55	66.89803808782437	131.55	754	0.352	0.0005	0.011793784168031481
37000	136.81	67.4655015544982	136.81	759	0.33399999999999996	0.0005	0.01219279686609904
38000	141.43	66.83610626001489	141.43	764	0.31599999999999995	0.0005	0.012677892049153646
39000	147.52	64.76704100080534	147.52	769	0.29799999999999993	0.0005	0.013123999105559454
40000	151.91	63.198749196483305	151.91	774	0.2799999999999999	0.0005	0.013487278090582953
41000	156.25	60.74954732341633	156.25	779	0.262	0.0005	0.013849392202165392
42000	160.36	58.59104368416729	160.36	784	0.244	0.0005	0.014195483525594075
43000	166.23	54.697688250967246	166.23	789	0.22599999999999998	0.0005	0.014581273794174194
44000	172.26	50.62521506127159	172.26	794	0.20799999999999996	0.0005	0.014920538862546285
45000	174.97	49.66335771975149	174.97	799	0.18999999999999995	0.0005	0.015287780033217535
46000	178.55	46.31185053525718	178.55	804	0.17199999999999993	0.0005	0.01567105816470252
47000	182.02	41.87982330430729	182.02	809	0.15400000000000003	0.0005	0.016052512923876446
48000	185.16	39.20707079086629	185.16	814	0.136	0.0005	0.016407516532474093
49000	185.92	39.016581090608135	185.92	819	0.118	0.0005	0.01676023244857788
50000	188.38	35.69475591736129	188.38	824	0.1	0.0005	0.017155961857901678
51000	193.11	27.37695929061516	193.11	830	0.0984	0.0005	0.01754517376422882
52000	194.8	21.065611787935335	194.8	835	0.09680000000000001	0.0005	0.01794702152411143
53000	195.65	19.45526920913715	195.65	840	0.0952	0.0005	0.018389990594651965
54000	195.28	16.186463480328246	195.65	846	0.0936	0.0005	0.01875676578945584
55000	195.57	15.796363505566715	195.7	851	0.092	0.0005	0.01926757150226169
56000	194.43	17.037168191926735	195.7	857	0.09040000000000001	0.0005	0.019895468552907306
57000	192.53	21.315466215872455	195.7	863	0.0888	0.0005	0.02037027829223209
58000	192.0	21.77705214210592	195.7	868	0.0872	0.0005	0.02083657489882575
59000	191.53	21.858387406210912	195.7	874	0.08560000000000001	0.0005	0.021292173928684658
60000	190.41	23.018294897754696	195.7	879	0.084	0.0005	0.02182534396648407
61000	190.41	22.98960417232102	195.7	884	0.0824	0.0005	0.022385598686006335
62000	189.5	24.35261792908516	195.7	890	0.08080000000000001	0.0005	0.022804748349719576
63000	189.26	24.366214314086626	195.7	895	0.0792	0.0005	0.02321062684059143
64000	187.1	25.71361507061969	195.7	901	0.0776	0.0005	0.023651947776476542
65000	186.19	25.87999034002911	195.7	906	0.07600000000000001	0.0005	0.024078241454230414
66000	185.91	25.810887237752986	195.7	912	0.07440000000000001	0.0005	0.024558188716570537
67000	185.91	25.810887237752986	195.7	917	0.0728	0.0005	0.024991283218065898
68000	185.42	26.00314596351757	195.7	922	0.07120000000000001	0.0005	0.025414785941441854
69000	184.99	26.11570217321372	195.7	927	0.06960000000000001	0.0005	0.02580981413523356
70000	183.38	26.418849331490577	195.7	933	0.068	0.0005	0.026206654773818124
71000	184.06	25.847560813353354	195.7	938	0.06640000000000001	0.0005	0.02657732731766171
72000	184.79	24.991716627714872	195.7	944	0.0648	0.0005	0.026966503858566283
73000	184.79	24.991716627714872	195.7	949	0.0632	0.0005	0.027354384594493443
74000	182.48	26.587395509902812	195.7	956	0.06160000000000001	0.0005	0.027749102049403722
75000	182.16	26.348707748198954	195.7	961	0.060000000000000005	0.0005	0.028141005635261535
76000	183.26	23.854819219604238	195.7	967	0.0584	0.0005	0.028540408942434523
77000	183.28	23.852915964300887	195.7	972	0.0568	0.0005	0.028951717019081117
78000	182.94	23.635490263584547	195.7	978	0.0552	0.0005	0.02933312628004286
79000	180.54	24.30079011061163	195.7	984	0.05360000000000001	0.0005	0.02972140669822693
80000	180.91	23.476411565654573	195.7	989	0.052000000000000005	0.0005	0.03012832999229431
81000	180.09	23.366255583640267	195.7	995	0.05040000000000001	0.0005	0.03055698361661699
82000	181.75	22.3447421108412	195.7	1000	0.0488	0.0005	0.030968055062823824
83000	181.19	22.553356734641522	195.7	1006	0.0472	0.0005	0.03136702001094818
84000	179.07	23.537312930748914	195.7	1012	0.0456	0.0005	0.031760947306950886
85000	178.08	23.349381148116112	195.7	1018	0.04400000000000001	0.0005	0.032169131371710034
86000	177.6	23.28432949431871	195.7	1023	0.04240000000000001	0.0005	0.03256401452753279
87000	177.49	23.052763391836564	195.7	1028	0.0408	0.0005	0.032950309846136304
88000	176.37	23.78009882233461	195.7	1035	0.039200000000000006	0.0005	0.033352604773309494
89000	175.28	23.674492602799326	195.7	1041	0.0376	0.0005	0.033751300043529935
90000	172.37	24.427302347987588	195.7	1048	0.036000000000000004	0.0005	0.0341593744357427
91000	173.24	24.198396641100004	195.7	1054	0.034400000000000014	0.0005	0.034537052710851036
92000	173.52	24.759434565433843	195.7	1059	0.03280000000000001	0.0005	0.034955628712972
93000	171.82	29.695245410671387	195.7	1066	0.031200000000000006	0.0005	0.035375523103608024
94000	169.48	30.224983043833127	195.7	1072	0.0296	0.0005	0.035773380398750304
95000	170.24	30.423057045602768	195.7	1078	0.027999999999999997	0.0005	0.036163266897201535
96000	169.04	31.696346792651045	195.7	1085	0.026400000000000007	0.0005	0.0366271177927653
97000	167.58	31.45256110398643	195.7	1091	0.024800000000000003	0.0005	0.037051398820347255
98000	167.58	31.690118333638328	195.7	1096	0.023200000000000012	0.0005	0.03742661575476328
99000	168.22	31.8630130402007	195.7	1101	0.021600000000000008	0.0005	0.03780411488480038
100000	167.87	32.458482712536025	195.7	1107	0.02	0.0005	0.03817517929606967
