Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
80000	175.43	20.353012062100294	198.12	992	0.052000000000000005	0.0005	0.025123610032929313
81000	175.34	20.23374409248076	198.12	998	0.05040000000000001	0.0005	0.025467749370468987
82000	174.59	20.543658388904348	198.12	1003	0.0488	0.0005	0.02581644660896725
83000	174.47	20.711086403180303	198.12	1009	0.0472	0.0005	0.026163885527186924
84000	174.89	20.65424653672944	198.12	1015	0.0456	0.0005	0.0265158435371187
85000	175.18	20.189294192715106	198.12	1021	0.04400000000000001	0.0005	0.02686305363972982
86000	176.21	20.056068906941857	198.12	1026	0.04240000000000001	0.0005	0.02721564849217733
87000	177.77	18.761585753874858	198.12	1032	0.0408	0.0005	0.02756880773438348
88000	179.84	17.989285700104936	198.12	1037	0.039200000000000006	0.0005	0.027923549347453648
89000	181.16	17.47496494989332	198.12	1043	0.0376	0.0005	0.028275497953097025
90000	181.58	17.339653975786252	198.12	1048	0.036000000000000004	0.0005	0.028628505004776848
91000	181.51	17.362888584564494	198.12	1054	0.034400000000000014	0.0005	0.028972437514199152
92000	180.38	17.646971411548215	198.12	1059	0.03280000000000001	0.0005	0.029326230883598328
93000	181.32	17.301953646915138	198.12	1065	0.031200000000000006	0.0005	0.029678080677986145
94000	181.62	17.41366130370061	198.12	1070	0.0296	0.0005	0.030025767617755467
95000	181.84	17.331889683470756	198.12	1075	0.027999999999999997	0.0005	0.030377959410349528
96000	179.67	18.190137437633613	198.12	1082	0.026400000000000007	0.0005	0.030730615655581158
97000	178.86	18.255968886914765	198.12	1088	0.024800000000000003	0.0005	0.031084522472487556
98000	178.65	18.351226117074575	198.12	1093	0.023200000000000012	0.0005	0.03143357429239485
99000	179.21	18.47500744248835	198.12	1098	0.021600000000000008	0.0005	0.03178711593151093
100000	180.67	18.207720889776404	198.12	1103	0.02	0.0005	0.03213590900103251
