Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
1000	20.833333333333332	10.40098820091416	-inf	48	0.982	0.0005	2.343416213989258e-05
2000	21.369565217391305	11.062782682513893	-inf	92	0.964	0.0005	0.000658966236644321
3000	21.89	11.854024633009669	22.48	138	0.946	0.0005	0.0008647499481836955
4000	20.23	9.76304767989996	22.48	192	0.9279999999999999	0.0005	0.0010889781845940484
5000	19.51	9.178774427994187	22.48	241	0.91	0.0005	0.0013136157724592422
6000	21.09	12.453188346764856	22.48	285	0.892	0.0005	0.001561311814520094
7000	21.7	12.28942634950875	22.48	332	0.874	0.0005	0.001825006604194641
8000	23.95	12.980273494807419	23.95	369	0.856	0.0005	0.0021085940466986763
9000	24.89	14.774907783130153	24.89	407	0.838	0.0005	0.00241216070122189
10000	28.55	18.291733105422242	28.55	438	0.82	0.0005	0.002720229559474521
11000	30.17	20.555804533026677	30.68	469	0.802	0.0005	0.0030148019393285114
12000	32.63	22.691256025174106	32.88	498	0.784	0.0005	0.003340955111715529
13000	36.0	25.271723328653312	36.44	521	0.766	0.0005	0.003674116134643555
14000	35.51	24.54363257547668	37.09	551	0.748	0.0005	0.0039870889319313894
15000	39.86	28.901217967414453	40.38	569	0.73	0.0005	0.004297622442245483
16000	43.4	31.087618113969427	43.43	588	0.712	0.0005	0.0046163615253236555
17000	47.14	35.653616927318886	47.29	605	0.694	0.0005	0.004951005246904161
18000	48.73	36.54500102613215	48.86	624	0.6759999999999999	0.0005	0.005281967719395955
19000	54.28	40.369067365991995	54.28	637	0.6579999999999999	0.0005	0.005631640884611342
20000	60.72	42.62606714206696	60.72	649	0.6399999999999999	0.0005	0.0059758343961503774
21000	62.73	45.49853953700053	63.21	662	0.622	0.0005	0.006312017970614963
22000	67.79	46.784248417603116	68.37	673	0.604	0.0005	0.0066323626041412355
23000	72.43	49.00882675600386	72.43	682	0.586	0.0005	0.006966066691610548
24000	75.85	50.070025963644156	76.09	692	0.5680000000000001	0.0005	0.007304103970527649
25000	82.39	52.1344214507076	82.39	700	0.55	0.0005	0.007646359536382887
26000	87.69	51.96743114682503	87.69	708	0.532	0.0005	0.007996649874581232
27000	95.8	55.4671073700441	95.8	715	0.514	0.0005	0.008351055317454868
28000	100.3	55.07513050370376	101.66	723	0.4959999999999999	0.0005	0.0087084342373742
29000	103.55	55.487183204772606	103.55	729	0.478	0.0005	0.009028544028600058
30000	108.21	57.696151518103875	108.21	739	0.45999999999999996	0.0005	0.00936596949895223
31000	111.07	58.10012994821957	111.07	745	0.44199999999999995	0.0005	0.00968256692091624
32000	115.43	57.001974527203885	115.43	755	0.42399999999999993	0.0005	0.009977954626083373
33000	119.88	55.76975524421816	120.17	761	0.4059999999999999	0.0005	0.010269223915206061
34000	124.26	56.31476183026968	124.26	767	0.3879999999999999	0.0005	0.010591136084662544
35000	129.89	55.426509000657795	129.89	773	0.37	0.0005	0.010887652701801724
36000	132.32	55.42668671317094	132.49	778	0.352	0.0005	0.011219992770089043
37000	138.4	54.038689843481585	138.4	784	0.33399999999999996	0.0005	0.011567420032289293
38000	142.49	53.21137002558758	142.49	790	0.31599999999999995	0.0005	0.011882974770334032
39000	146.07	51.216258160861386	146.07	795	0.29799999999999993	0.0005	0.012250659267107646
40000	147.91	52.39963644912053	147.91	801	0.2799999999999999	0.0005	0.012624342507786221
41000	151.73	50.37278134072011	151.73	807	0.262	0.0005	0.012990474104881286
42000	154.68	49.08602245038805	154.68	812	0.244	0.0005	0.013320368925730387
43000	155.57	49.002296884942034	155.58	818	0.22599999999999998	0.0005	0.013671644528706868
44000	159.6	47.38417457337418	159.6	823	0.20799999999999996	0.0005	0.014028641978899638
45000	162.34	46.13940181666858	162.34	828	0.18999999999999995	0.0005	0.014402110709084405
46000	166.06	42.40632499993368	166.06	833	0.17199999999999993	0.0005	0.01473373658127255
47000	170.29	38.27565675465283	170.29	838	0.15400000000000003	0.0005	0.015106411576271057
48000	173.17	37.49694787579384	173.17	843	0.136	0.0005	0.015483756992552016
49000	177.86	31.497942789966462	177.86	848	0.118	0.0005	0.01586826417181227
50000	182.21	26.328803618850596	182.21	853	0.1	0.0005	0.016290588312678867
51000	185.26	21.78376459659808	185.26	858	0.0984	0.0005	0.016753907601038617
52000	186.2	21.79220043960683	186.2	863	0.09680000000000001	0.0005	0.017187913656234743
53000	187.19	21.853921844831422	187.19	868	0.0952	0.0005	0.01758751975165473
54000	188.82	20.417335771348817	188.82	873	0.0936	0.0005	0.017962866491741603
55000	189.56	20.35599174690342	189.61	878	0.092	0.0005	0.018327567974726358
56000	190.16	20.195900574126423	190.16	884	0.09040000000000001	0.0005	0.018686965968873766
57000	191.84	18.48497768459567	191.84	889	0.0888	0.0005	0.01903348253832923
58000	190.0	26.00423042506738	192.06	895	0.0872	0.0005	0.019373687969313727
59000	191.72	22.57745778425906	192.06	900	0.08560000000000001	0.0005	0.019725964731640285
60000	192.69	22.36948591273389	192.69	906	0.084	0.0005	0.020060652494430543
61000	192.53	22.48886613415625	192.69	911	0.0824	0.0005	0.020409224099583095
62000	190.34	30.443133872845614	192.7	918	0.08080000000000001	0.0005	0.020757327808274162
63000	190.63	30.453129560030444	192.7	923	0.0792	0.0005	0.021106690499517654
64000	189.92	30.901352721199764	192.7	928	0.0776	0.0005	0.021452584134207833
65000	188.72	31.296990270631458	192.7	934	0.07600000000000001	0.0005	0.021789295342233447
66000	186.75	31.80892170445267	192.7	940	0.07440000000000001	0.0005	0.022125826478004457
67000	184.53	32.779400543634104	192.7	946	0.0728	0.0005	0.022464973198042977
68000	183.97	32.757122889533505	192.7	951	0.07120000000000001	0.0005	0.022811454004711573
69000	183.89	32.727632056108185	192.7	956	0.06960000000000001	0.0005	0.02315549068980747
70000	180.77	36.44937722376063	192.7	963	0.068	0.0005	0.023497818840874565
71000	180.68	36.41287684322676	192.7	968	0.06640000000000001	0.0005	0.023841686844825745
72000	180.29	36.60827638663148	192.7	973	0.0648	0.0005	0.02423814813296
73000	179.91	36.626246053888735	192.7	978	0.0632	0.0005	0.024648417896694606
74000	179.66	36.92891008410619	192.7	984	0.06160000000000001	0.0005	0.025035611987113952
75000	179.14	36.820380226173654	192.7	989	0.060000000000000005	0.0005	0.025422059032652114
76000	179.95	34.03685502510477	192.7	995	0.0584	0.0005	0.025822292566299438
77000	179.53	34.04598507900748	192.7	1001	0.0568	0.0005	0.026168525417645774
78000	176.97	34.99327221052641	192.7	1007	0.0552	0.0005	0.02652213427755568
79000	177.06	32.129058498499454	192.7	1013	0.05360000000000001	0.0005	0.026870561838150023
80000	178.02	29.766417318851122	192.7	1019	0.052000000000000005	0.0005	0.02721910251511468
81000	177.45	29.754117362139983	192.7	1024	0.05040000000000001	0.0005	0.02757103125254313
82000	176.7	31.286578592105595	192.7	1030	0.0488	0.0005	0.027916809585359362
83000	177.05	31.45548441846032	192.7	1036	0.0472	0.0005	0.028269539607895744
84000	176.0	32.83443314570848	192.7	1043	0.0456	0.0005	0.028616888324419658
85000	174.34	33.53184158378421	192.7	1049	0.04400000000000001	0.0005	0.028968527714411416
86000	171.27	34.05315110235762	192.7	1056	0.04240000000000001	0.0005	0.029327660070525275
87000	173.4	30.964495797606652	192.7	1061	0.0408	0.0005	0.029711673789554173
