Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
28000	85.87	60.51407356970773	86.12	710	0.4959999999999999	0.0005	0.007511037786801656
29000	90.67	61.29062815798187	91.17	718	0.478	0.0005	0.007790053619278802
30000	97.23	63.02870060535915	97.23	724	0.45999999999999996	0.0005	0.008122726215256585
31000	98.71	62.759588112096466	98.82	730	0.44199999999999995	0.0005	0.008446150819460551
32000	106.44	62.509090538896814	106.44	737	0.42399999999999993	0.0005	0.00876278128888872
33000	111.97	62.01136266846585	111.97	744	0.4059999999999999	0.0005	0.009078382187419468
34000	118.19	63.14470603304761	118.19	749	0.3879999999999999	0.0005	0.009426171713405184
35000	124.08	62.673547849152435	124.08	755	0.37	0.0005	0.00976296305656433
36000	126.7	64.39107080954626	126.7	762	0.352	0.0005	0.010069337288538614
37000	130.59	64.03890926616411	130.59	768	0.33399999999999996	0.0005	0.010368481212192112
38000	138.02	61.71336646140769	138.02	773	0.31599999999999995	0.0005	0.010675071477890015
39000	143.88	60.118263447973945	143.88	779	0.29799999999999993	0.0005	0.010985326700740391
40000	147.59	59.823924144108105	147.86	784	0.2799999999999999	0.0005	0.011336519254578485
41000	152.75	56.99480239460437	152.75	790	0.262	0.0005	0.0116473964187834
42000	155.44	55.338290540998834	155.44	795	0.244	0.0005	0.012003702852461074
43000	159.37	53.596950472951356	159.37	800	0.22599999999999998	0.0005	0.012341586881213718
44000	162.32	52.223917892092324	162.32	805	0.20799999999999996	0.0005	0.012676425774892171
45000	168.99	47.192689052436926	168.99	810	0.18999999999999995	0.0005	0.013040518628226387
46000	172.39	45.30582633613474	172.39	815	0.17199999999999993	0.0005	0.013406950566503737
47000	176.35	42.21122481046956	176.35	820	0.15400000000000003	0.0005	0.01374045279290941
48000	178.81	39.94538646702521	178.81	825	0.136	0.0005	0.014117071164978874
49000	179.78	39.70833161944732	179.78	830	0.118	0.0005	0.014508782360288831
50000	182.36	36.54983447294939	182.36	835	0.1	0.0005	0.014859623445404901
51000	185.4	33.34246541574273	185.4	840	0.0984	0.0005	0.015198089943991766
52000	187.08	32.431984213119	187.08	845	0.09680000000000001	0.0005	0.015556797915034825
53000	187.99	32.16068873640612	187.99	850	0.0952	0.0005	0.015893320308791266
54000	189.44	29.98376894254623	189.44	856	0.0936	0.0005	0.016258257627487182
55000	192.53	22.97017849299391	192.53	861	0.092	0.0005	0.016622668438487583
56000	192.23	25.25187319784415	193.76	866	0.09040000000000001	0.0005	0.01699186662832896
57000	192.55	25.145327597786434	193.76	871	0.0888	0.0005	0.017372876869307625
58000	193.22	24.809909310596037	193.76	877	0.0872	0.0005	0.017742627130614388
59000	193.25	24.80418311495059	193.76	882	0.08560000000000001	0.0005	0.018130906952752008
60000	188.17	33.72834268089673	193.76	891	0.084	0.0005	0.01852108750078413
61000	186.36	34.46839711968051	193.76	897	0.0824	0.0005	0.018860577212439642
62000	183.87	35.75238593436807	193.76	903	0.08080000000000001	0.0005	0.019199662341011895
63000	181.69	36.23332582029974	193.76	909	0.0792	0.0005	0.01957773254977332
64000	178.97	36.822127858123565	193.76	916	0.0776	0.0005	0.019959359566370648
65000	174.44	40.43076056667744	193.76	923	0.07600000000000001	0.0005	0.02031326201226976
66000	172.2	40.374001535641725	193.76	929	0.07440000000000001	0.0005	0.0206584272119734
67000	170.07	40.37728445549552	193.76	935	0.0728	0.0005	0.02101423806614346
68000	167.96	40.15268857747884	193.76	941	0.07120000000000001	0.0005	0.021374336282412212
69000	164.86	39.763807664759675	193.76	948	0.06960000000000001	0.0005	0.021717686851819355
70000	165.15	39.61145667606784	193.76	953	0.068	0.0005	0.0220617014169693
71000	164.62	39.308212882297255	193.76	958	0.06640000000000001	0.0005	0.022407004435857136
72000	163.86	39.17423132621748	193.76	964	0.0648	0.0005	0.022765719956821865
73000	164.48	37.245262786024206	193.76	969	0.0632	0.0005	0.02313943856292301
74000	164.04	37.04130667241641	193.76	974	0.06160000000000001	0.0005	0.02349118987719218
75000	165.73	34.25400852455081	193.76	980	0.060000000000000005	0.0005	0.023860006001260547
76000	166.84	33.12211345913784	193.76	985	0.0584	0.0005	0.024225851827197605
77000	170.34	29.71034163384864	193.76	990	0.0568	0.0005	0.02457155340247684
78000	171.53	29.919376664629898	193.76	995	0.0552	0.0005	0.02491686801115672
79000	172.2	29.301535795927144	193.76	1001	0.05360000000000001	0.0005	0.025271547900305853
80000	174.03	29.11784847821006	193.76	1007	0.052000000000000005	0.0005	0.025625465247366162
81000	175.29	29.144568962329846	193.76	1012	0.05040000000000001	0.0005	0.02596963882446289
82000	177.51	24.25468820661276	193.76	1018	0.0488	0.0005	0.02631726861000061
83000	178.37	23.536633149199567	193.76	1024	0.0472	0.0005	0.02666655792130364
84000	179.66	23.038324591862146	193.76	1029	0.0456	0.0005	0.027020737263891433
85000	181.07	22.46119097465671	193.76	1034	0.04400000000000001	0.0005	0.027422274152437847
86000	182.64	21.540436392979597	193.76	1040	0.04240000000000001	0.0005	0.027841817074351842
87000	185.4	19.362334569984064	193.76	1045	0.0408	0.0005	0.028281950685713025
88000	186.28	19.193269653709343	193.76	1050	0.039200000000000006	0.0005	0.028737389114167955
89000	186.38	19.201968649073454	193.76	1055	0.0376	0.0005	0.029161168535550435
90000	187.21	18.92474306298503	193.76	1060	0.036000000000000004	0.0005	0.02957820521460639
91000	188.12	18.39417299037932	193.76	1065	0.034400000000000014	0.0005	0.029956112702687582
92000	188.61	18.024924410382418	193.76	1070	0.03280000000000001	0.0005	0.030313155518637763
93000	188.45	17.98409019105498	193.76	1075	0.031200000000000006	0.0005	0.030674787958463033
94000	187.98	17.973302423316646	193.76	1081	0.0296	0.0005	0.031047502358754475
95000	188.31	17.887814287944742	193.76	1086	0.027999999999999997	0.0005	0.031415259705649484
96000	188.26	17.899508373136953	193.76	1091	0.026400000000000007	0.0005	0.03178505665726132
97000	188.41	17.934377602805178	193.76	1096	0.024800000000000003	0.0005	0.032158876525031195
98000	189.85	17.069490326310273	193.76	1101	0.023200000000000012	0.0005	0.03251576026280721
99000	190.48	16.064544811478473	193.76	1106	0.021600000000000008	0.0005	0.03287855095333523
100000	189.2	23.706539182259394	193.76	1113	0.02	0.0005	0.03323651836978064
