Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
36000	127.98	63.595122454477604	127.98	756	0.352	0.0005	0.010986940926975674
37000	132.95	63.840484803923594	132.95	762	0.33399999999999996	0.0005	0.011355314188533359
38000	137.05	64.50075580952522	137.05	767	0.31599999999999995	0.0005	0.011724316080411275
39000	142.49	64.4356260154272	142.49	772	0.29799999999999993	0.0005	0.012097508708635966
40000	147.59	62.80925011493133	147.59	777	0.2799999999999999	0.0005	0.012466278937127855
41000	152.04	61.72048606419103	152.04	783	0.262	0.0005	0.012852635516060723
42000	157.53	58.6203812679515	157.53	788	0.244	0.0005	0.013262316452132331
43000	164.29	54.964223818771416	164.29	793	0.22599999999999998	0.0005	0.01363386544916365
44000	171.41	48.17823056111547	171.41	798	0.20799999999999996	0.0005	0.014020556145244174
45000	176.1	44.0128390358995	176.1	803	0.18999999999999995	0.0005	0.014408878882726033
46000	179.15	41.26339176558321	179.15	808	0.17199999999999993	0.0005	0.014813656939400567
47000	180.48	39.64201811209918	180.51	813	0.15400000000000003	0.0005	0.015217145813835991
48000	181.71	39.21002295332152	181.71	818	0.136	0.0005	0.015618650250964695
49000	186.46	32.62220716015396	186.46	823	0.118	0.0005	0.016025197373496163
50000	186.73	30.98962891033063	186.73	829	0.1	0.0005	0.016446007953749762
51000	188.89	29.239663130754437	188.89	834	0.0984	0.0005	0.016868200831943087
52000	190.26	25.86295420094154	190.37	839	0.09680000000000001	0.0005	0.01729429410563575
53000	193.02	19.56270942379915	193.09	844	0.0952	0.0005	0.017710726526048447
54000	193.29	18.808133878723854	193.29	849	0.0936	0.0005	0.018132700588968063
55000	192.77	19.285670846511927	193.29	855	0.092	0.0005	0.01854605178038279
56000	191.88	19.880281688145168	193.29	860	0.09040000000000001	0.0005	0.018969283898671467
57000	192.03	19.68728269721345	193.29	865	0.0888	0.0005	0.019395149813758002
58000	190.23	22.605244966600118	193.29	872	0.0872	0.0005	0.019831744432449342
59000	189.35	23.884461476030815	193.29	877	0.08560000000000001	0.0005	0.020267346964942083
60000	189.82	22.084102879673424	193.29	883	0.084	0.0005	0.020684268871943155
61000	190.26	21.45675651164453	193.29	888	0.0824	0.0005	0.021109518938594394
62000	189.26	22.191719176305384	193.29	893	0.08080000000000001	0.0005	0.021531846655739678
63000	186.36	23.51914964449183	193.29	900	0.0792	0.0005	0.02195761885907915
64000	179.23	36.68101825195152	193.29	908	0.0776	0.0005	0.02239126768377092
65000	178.93	36.56152485879111	193.29	913	0.07600000000000001	0.0005	0.022829184465938145
66000	177.47	36.74165347395242	193.29	919	0.07440000000000001	0.0005	0.02325526926252577
67000	177.37	36.69649983309035	193.29	924	0.0728	0.0005	0.023675832947095236
68000	175.84	39.191764441014904	193.29	931	0.07120000000000001	0.0005	0.024092658890618217
69000	174.81	39.04220664870263	193.29	936	0.06960000000000001	0.0005	0.024517056544621784
70000	173.93	39.36502381556501	193.29	942	0.068	0.0005	0.024946671260727776
71000	173.05	40.14458244894322	193.29	948	0.06640000000000001	0.0005	0.025379421909650167
72000	164.57	46.59747954557199	193.29	958	0.0648	0.0005	0.02581798407766554
73000	164.11	47.152708299736084	193.29	963	0.0632	0.0005	0.026249494552612305
74000	161.88	47.367980746491604	193.29	971	0.06160000000000001	0.0005	0.026678067445755006
75000	161.93	46.958972518572	193.29	976	0.060000000000000005	0.0005	0.027099187175432842
76000	161.75	46.64769554865492	193.29	982	0.0584	0.0005	0.027524773478507996
77000	160.33	46.7782118084905	193.29	988	0.0568	0.0005	0.02795844230386946
78000	159.15	49.25715684040239	193.29	994	0.0552	0.0005	0.028393042551146615
79000	159.52	49.63959709747854	193.29	1000	0.05360000000000001	0.0005	0.02883077601591746
80000	163.42	43.91108743814027	193.29	1007	0.052000000000000005	0.0005	0.0292643760310279
81000	162.94	43.909183549685814	193.29	1012	0.05040000000000001	0.0005	0.02969018068578508
82000	162.67	43.78288592589575	193.29	1018	0.0488	0.0005	0.03012539048989614
83000	161.44	43.624149275372694	193.29	1024	0.0472	0.0005	0.030552762945493063
84000	160.84	41.69093906354234	193.29	1031	0.0456	0.0005	0.03098948849572076
85000	160.17	41.574043584910044	193.29	1036	0.04400000000000001	0.0005	0.03142739507887098
86000	158.21	41.829486011664066	193.29	1043	0.04240000000000001	0.0005	0.03185960074265798
87000	158.76	41.22647692927447	193.29	1049	0.0408	0.0005	0.032291905482610066
88000	162.69	37.15176846396414	193.29	1056	0.039200000000000006	0.0005	0.0327328896522522
89000	163.17	36.122861182359294	193.29	1062	0.0376	0.0005	0.03316785242822435
90000	163.59	35.83213501872307	193.29	1068	0.036000000000000004	0.0005	0.03359972914059957
91000	163.07	35.301063723349756	193.29	1074	0.034400000000000014	0.0005	0.034032333890597025
92000	161.64	35.70084592835301	193.29	1081	0.03280000000000001	0.0005	0.034460737374093796
93000	159.6	36.89661231061735	193.29	1088	0.031200000000000006	0.0005	0.03490070210562812
94000	160.01	33.79067770850416	193.29	1094	0.0296	0.0005	0.0353367202811771
95000	160.23	34.53863199375447	193.29	1100	0.027999999999999997	0.0005	0.03577634182241228
96000	152.26	45.35496003746448	193.29	1111	0.026400000000000007	0.0005	0.036220057937834
97000	150.7	45.291610702204	193.29	1117	0.024800000000000003	0.0005	0.03666371901830037
98000	147.27	46.53705083049418	193.29	1125	0.023200000000000012	0.0005	0.037104144626193575
99000	147.43	46.82013562560451	193.29	1132	0.021600000000000008	0.0005	0.03754169821739197
100000	146.7	46.45610831742151	193.29	1139	0.02	0.0005	0.03798068198892805
